saleid,ProductID,Date,Zip,Units,Revenue
124474,895,2002-12-30,95030,1,6929.37
124475,425,2008-08-01,60560,1,12140.1
124476,1086,2003-12-02,10990,1,1070.37
124477,604,2011-07-08,87401,1,6299.37
124478,1520,2011-10-22,70503,1,2707.74
124479,2236,2007-06-27,93446,1,2172.87
124480,2388,1999-12-15,29715,1,3716.37
124481,759,2006-03-15,92120,1,1889.37
124482,548,2007-12-12,75672,1,6044.85
124483,689,2007-12-06,29906,1,4154.85
124484,725,2002-12-29,29016,1,1448.37
124485,816,2006-12-16,98682,1,4346.37
124486,1566,2013-06-19,48328,1,4472.37
124487,605,2009-09-11,78861,1,5039.37
124488,1916,2007-07-10,34117,1,3527.37
124489,563,2012-09-13,74056,1,9354.87
124490,1094,2006-09-20,67530,1,755.37
124491,1009,2006-12-15,54115,1,1259.37
124492,1227,2002-09-13,62268,1,3779.37
124493,1079,1999-12-15,62612,1,3149.37
124494,1226,2006-02-28,8648,1,6677.37
124495,758,2001-11-10,77077,1,1007.37
124496,1920,2001-01-10,15317,1,3401.37
124497,2359,2005-10-11,35803,1,5291.37
124498,1943,2006-05-30,63341,1,1448.37
124499,778,2005-06-15,36523,1,1416.87
124500,1935,2007-05-24,19953,1,1574.37
124501,730,2007-10-03,30565,1,3905.37
124502,488,2003-11-23,60638,1,13182.75
124503,2394,2011-02-21,92705,1,1826.37
124504,1201,2002-10-29,37046,1,6929.37
124505,910,1999-10-15,19023,1,4976.37
124506,2388,2001-11-03,95136,1,3716.37
124507,1584,2006-10-24,95663,1,4471.74
124508,758,2000-01-15,30043,1,1007.37
124509,2212,2005-11-12,70584,1,1070.37
124510,1517,2000-12-05,95648,1,1794.24
124511,510,2006-10-01,80134,1,11267.55
124512,794,2005-11-17,47401,1,944.37
124513,449,2012-12-04,64034,1,12284.37
124514,467,2005-10-26,87401,1,11084.85
124515,2058,2007-08-28,60586,1,3243.87
124516,443,2010-03-29,53032,1,11084.85
124517,599,2010-08-06,46224,1,10643.85
124518,2212,2006-01-20,37303,1,1070.37
124519,495,2001-02-22,77384,1,6935.04
124520,2332,2009-06-30,32771,1,6419.7
124521,1450,2001-08-16,75154,1,1416.24
124522,2016,2006-03-06,98020,1,3716.37
124523,2240,2000-07-21,63077,1,1038.87
124524,2074,2001-11-30,30736,1,4031.37
124525,1040,2002-07-22,85259,1,15116.85
124526,854,2010-09-24,66216,1,9134.37
124527,785,2002-09-30,42408,1,818.37
124528,1990,2001-06-29,15650,1,3149.37
124529,964,2004-06-10,98445,1,3968.37
124530,977,2004-10-28,33330,1,5795.37
124531,1105,2002-07-28,92507,1,2960.37
124532,1134,2013-11-17,61455,1,11276.37
124533,1085,2012-06-27,6264,1,1385.37
124534,758,2003-03-30,45068,1,881.37
124535,780,2005-10-13,93555,1,3905.37
124536,993,2004-09-27,93534,1,3905.37
124537,2084,2008-12-26,2048,1,8000.37
124538,908,2013-10-30,48346,1,2645.37
124539,236,2011-10-30,46234,1,6926.85
124540,573,2004-03-03,1453,1,3764.25
124541,2047,2000-05-15,33322,1,4566.87
124542,690,2013-06-01,33919,1,5102.37
124543,1186,2002-10-22,43432,1,4850.37
124544,548,2008-01-14,15902,1,6044.85
124545,675,2006-07-03,98272,1,7862.4
124546,2380,2008-10-14,1040,1,3653.37
124547,2393,2008-12-03,54457,1,1259.37
124548,2215,2010-12-21,30533,1,4724.37
124549,2239,2006-08-07,28731,1,1542.87
124550,993,2010-10-28,39466,1,4598.37
124551,2394,2006-10-28,95124,1,1574.37
124552,2331,2008-09-14,45427,1,7370.37
124553,2237,2009-10-14,30116,2,4408.74
124554,2241,2003-03-13,92610,1,1070.37
124555,681,2007-06-09,80126,1,9446.85
124556,2197,2008-12-29,97405,1,2771.37
124557,1927,2005-02-28,35772,1,1070.37
124558,1597,2007-12-19,86442,1,2077.74
124559,16,2014-06-13,20817,1,8536.5
124560,1172,2009-01-24,39305,1,5669.37
124561,438,2007-03-29,34251,1,11525.85
124562,635,2002-03-11,2093,1,10328.85
124563,1085,2005-06-20,28097,1,1038.87
124564,2332,2004-05-21,92139,1,5039.37
124565,589,2012-09-16,48085,1,10079.37
124566,586,2007-04-30,89117,1,4545.45
124567,1965,2005-02-19,60477,1,1070.37
124568,2223,2006-03-30,18224,1,2771.37
124569,1818,2004-12-30,19808,1,2519.37
124570,1053,2009-12-01,28212,1,3527.37
124571,761,2004-06-30,98503,1,2141.37
124572,792,2005-12-15,14892,1,786.87
124573,635,2006-10-12,41501,2,21993.3
124574,2388,2001-03-20,70506,1,3779.37
124575,2400,2004-10-27,27974,1,1070.37
124576,2224,2007-06-12,40033,1,723.87
124577,491,2004-11-20,44105,1,10706.85
124578,1085,2007-05-27,75495,2,2140.74
124579,816,2006-07-25,34119,1,4346.37
124580,1528,2008-09-07,92130,1,4345.74
124581,794,2008-06-20,84111,1,1038.87
124582,2213,2007-06-04,92646,1,1070.37
124583,559,2001-12-01,15909,1,7226.1
124584,2255,2000-11-04,81007,1,692.37
124585,792,2013-06-28,74074,2,1940.4
124586,400,2005-05-15,55075,1,9446.85
124587,786,2003-10-10,74426,1,692.37
124588,495,2005-02-25,17584,1,10174.5
124589,785,2002-05-20,20814,2,1636.74
124590,1426,2004-10-02,95361,1,3684.24
124591,426,2007-11-07,46356,1,11147.85
124592,767,2002-12-28,37186,1,1133.37
124593,559,2001-09-03,70739,1,7226.1
124594,2352,2007-03-28,17870,1,4472.37
124595,786,2003-09-05,38358,1,692.37
124596,2045,2009-04-13,90620,1,5921.37
124597,2239,2009-06-28,36036,2,3274.74
124598,2215,2003-11-13,14120,1,4031.37
124599,2199,2000-09-24,85208,1,2141.37
124600,681,2001-12-26,63034,1,7897.05
124601,2224,2013-06-15,14723,1,938.7
124602,1186,2000-09-24,1104,1,5102.37
124603,734,2006-08-28,44432,1,4220.37
124604,1543,2004-06-29,93455,1,4093.74
124605,1245,2012-05-16,6791,1,6110.37
124606,1975,2002-08-27,8088,1,692.37
124607,2074,2004-03-12,81137,1,4031.37
124608,657,2006-06-14,53545,1,11217.15
124609,757,2003-01-19,97133,1,1007.37
124610,792,2004-09-20,23454,1,755.37
124611,2275,2010-06-08,83333,1,5096.7
124612,2005,2003-01-29,73160,1,3684.87
124613,456,2011-11-14,31326,1,14174.37
124614,977,2007-09-30,33141,1,6110.37
124615,733,2010-04-30,61016,1,4535.37
124616,1227,1999-11-15,8002,1,3779.37
124617,396,2006-10-04,93101,1,11406.15
124618,2204,2002-09-19,54650,1,1889.37
124619,1191,2003-10-30,17112,1,3212.37
124620,2016,2000-09-27,50147,1,3621.87
124621,1935,2005-01-29,49097,1,1637.37
124622,757,2001-06-11,28392,1,1007.37
124623,571,2004-02-11,98626,1,6325.2
124624,1426,2006-07-16,98290,1,3684.24
124625,1065,2002-02-14,90047,1,3653.37
124626,2380,2004-11-25,77566,1,3527.37
124627,2396,2006-07-30,79331,1,1164.87
124628,2071,2003-09-30,70448,1,4157.37
124629,977,2008-04-30,33813,1,6110.37
124630,1517,2006-10-14,48475,1,2361.24
124631,295,2013-01-13,33175,1,12596.85
124632,580,2001-09-16,80403,1,9220.05
124633,1009,2009-09-12,89431,2,2707.74
124634,641,2004-08-27,53151,1,9824.85
124635,977,2006-09-30,41005,1,5795.37
124636,734,2008-02-24,32223,1,4409.37
124637,572,2006-06-10,42420,1,5351.85
124638,2332,2007-04-23,92019,1,5858.37
124639,690,2011-05-03,30809,1,4409.37
124640,676,2004-12-03,8533,1,10076.85
124641,2254,2004-05-28,46563,1,679.77
124642,939,2011-03-29,33542,1,4409.37
124643,976,2003-09-28,6483,1,3905.37
124644,580,2007-11-25,97266,1,10013.85
124645,792,2009-03-10,30052,1,849.87
124646,487,2009-06-17,50265,1,13229.37
124647,1974,2003-06-02,43933,1,692.37
124648,676,2012-01-11,54914,1,9134.37
124649,1982,2004-05-29,82414,1,3527.37
124650,1183,2013-02-17,32952,1,8693.37
124651,432,2004-08-02,23462,1,11084.85
124652,1413,2003-06-26,93611,1,4660.74
124653,2070,2002-02-28,40242,1,6299.37
124654,900,2014-11-17,30114,1,3653.37
124655,1975,2001-01-13,83536,1,660.87
124656,499,2007-01-24,11361,1,11746.35
124657,2366,2013-11-13,55350,1,5033.7
124658,571,2003-09-05,77095,1,6325.2
124659,2224,2007-04-30,76028,2,1447.74
124660,2226,2002-11-06,91107,1,3905.37
124661,1085,2006-08-21,89144,1,1070.37
124662,550,2002-11-29,84043,1,5150.25
124663,1212,2012-03-07,73160,1,5448.87
124664,1317,2007-12-11,76248,1,3873.24
124665,2334,2004-11-25,61054,1,4094.37
124666,2138,2013-11-10,6355,1,5669.37
124667,1053,2005-03-30,89315,1,3212.37
124668,2284,2004-12-18,98837,1,3716.37
124669,2234,2000-11-30,43701,1,786.87
124670,689,2007-03-16,30233,1,4293.45
124671,726,2002-02-15,95356,1,1448.37
124672,506,2010-04-30,77381,1,15560.37
124673,2400,2002-10-29,63139,1,1133.37
124674,2240,2001-10-30,98632,1,1070.37
124675,2253,2001-11-23,15237,1,1637.37
124676,407,2009-09-17,54208,1,20505.87
124677,1182,2005-09-23,40403,1,1889.37
124678,757,2004-02-20,98223,1,881.37
124679,1965,2006-01-30,43064,1,1070.37
124680,2227,2002-12-28,77318,1,3905.37
124681,785,2004-06-29,71270,1,692.37
124682,533,2003-09-01,98136,1,6296.85
124683,734,2010-04-30,8234,1,4409.37
124684,927,2005-04-22,33914,1,5417.37
124685,644,2005-10-11,87401,1,10470.6
124686,945,2009-11-12,70663,1,8189.37
124687,645,2002-01-09,94605,1,11793.6
124688,910,2001-08-22,32308,1,5165.37
124689,1450,2002-08-13,14437,1,1825.74
124690,976,2008-02-15,37807,1,4188.87
124691,324,2012-04-07,35226,1,13856.85
124692,1180,2009-11-29,94534,1,6173.37
124693,768,2001-06-18,46123,1,1259.37
124694,1000,2010-11-11,52361,1,1353.87
124695,1495,2008-01-19,72113,1,4219.74
124696,549,2014-10-24,32738,1,6771.87
124697,1165,2007-01-28,80808,1,6929.37
124698,689,2006-02-09,29403,1,4091.85
124699,2090,2007-08-28,77591,1,4283.37
124700,551,2006-12-08,32805,2,22938.3
124701,56,2013-03-07,19530,1,3779.37
124702,794,2004-06-18,30530,1,944.37
124703,734,2011-11-30,41472,1,5165.37
124704,1085,2003-06-17,37187,1,1070.37
124705,656,2014-01-03,48386,1,10961.37
124706,2074,1999-11-15,76018,1,3936.87
124707,93,2004-11-29,93635,1,11755.8
124708,644,2006-04-17,50021,1,10470.6
124709,506,2014-02-27,60438,1,16316.37
124710,438,2008-12-06,25177,1,11765.25
124711,792,2010-12-15,23803,1,849.87
124712,777,2006-03-10,79118,1,1460.97
124713,699,2010-07-26,40701,1,2865.87
124714,1232,2002-06-26,56097,1,4724.37
124715,1126,2012-09-30,58652,1,8693.37
124716,2331,2005-10-12,20874,1,6929.37
124717,2254,2000-06-15,29697,1,692.37
124718,735,2006-03-28,93427,1,4535.37
124719,2396,2003-10-22,51360,1,1070.37
124720,702,2006-09-30,26337,1,3653.37
124721,2355,2010-02-26,96019,1,7181.37
124722,1067,2009-10-27,44041,1,4881.87
124723,475,2006-12-10,64011,1,13031.55
124724,1058,2006-10-26,84010,1,1637.37
124725,2225,2006-06-29,89001,1,723.87
124726,604,2004-10-22,24175,1,5937.75
124727,647,2007-01-28,95066,1,11280.15
124728,2234,2004-10-05,37311,1,786.87
124729,1920,2009-11-27,94560,1,3338.37
124730,472,2003-11-20,22406,1,11535.3
124731,449,2014-01-29,78730,1,12473.37
124732,1517,2006-05-16,32259,1,2203.74
124733,908,2013-03-28,33178,1,2582.37
124734,2045,2008-03-12,28310,1,5606.37
124735,2277,2004-02-07,62923,1,3149.37
124736,1186,2002-10-12,28433,1,4850.37
124737,26,2012-04-26,85704,1,9443.7
124738,1453,2007-11-15,97392,1,5227.74
124739,746,2007-08-19,47601,1,2645.37
124740,1751,2003-11-16,37725,1,8189.37
124741,1111,2001-03-06,70774,1,1416.87
124742,1094,2004-01-23,92610,1,692.37
124743,2332,2010-08-24,28214,1,6293.7
124744,964,2002-12-06,30520,1,3842.37
124745,2396,2006-04-18,33460,1,1164.87
124746,2332,2005-05-30,94533,1,5291.37
124747,2064,2010-01-29,77022,1,6929.37
124748,2367,2012-11-29,16943,1,5978.7
124749,734,2005-09-30,93523,1,4220.37
124750,574,2000-07-01,61350,2,20153.7
124751,2262,2007-09-26,63017,1,4031.37
124752,106,2014-02-28,93612,1,11784.15
124753,2206,2008-11-29,15410,1,1164.87
124754,927,2011-11-13,8015,1,7055.37
124755,757,2001-03-25,22603,1,1007.37
124756,424,2011-09-24,20147,1,20474.37
124757,2212,2004-05-07,97123,1,1070.37
124758,763,2004-06-23,46947,1,3653.37
124759,567,2008-04-02,84720,1,10517.85
124760,1034,2002-08-12,49871,1,11966.85
124761,204,2011-12-28,55779,1,11591.37
124762,725,2001-10-23,46157,2,2896.74
124763,1175,2009-02-12,77377,1,7370.37
124764,3,2014-11-27,20003,1,11466.0
124765,1532,2011-06-09,33413,1,5354.37
124766,964,2002-11-28,23608,1,4031.37
124767,486,2003-09-14,46901,1,11762.1
124768,1444,2000-12-26,85259,1,1239.84
124769,1995,2006-09-09,80831,1,5007.87
124770,2224,2010-04-10,98075,1,723.87
124771,1186,2005-11-11,99518,1,4535.37
124772,787,2005-12-29,80602,1,3779.37
124773,2388,2000-01-15,57339,1,3716.37
124774,1994,2007-10-09,85345,1,7244.37
124775,1701,2014-12-10,61956,1,3401.37
124776,604,2006-05-19,92021,1,6385.05
124777,910,2001-09-29,53045,1,5165.37
124778,992,2008-12-26,71740,1,3590.37
124779,1129,2008-02-28,20723,1,5385.87
124780,1576,2004-10-30,95476,2,4281.48
124781,725,1999-12-15,89113,1,1385.37
124782,2368,2012-02-23,50665,1,9443.7
124783,1722,2011-12-27,29073,1,1038.87
124784,2395,2014-10-17,33126,1,2135.7
124785,1179,2012-08-22,45231,1,6929.37
124786,609,2001-10-06,90024,2,19523.7
124787,2277,2000-06-15,94558,1,3086.37
124788,1053,2010-09-30,80309,4,14109.48
124789,1821,2011-12-13,11414,1,3779.37
124790,736,2008-11-07,97007,1,4535.37
124791,545,2010-06-29,68022,1,10835.37
124792,438,2008-12-18,13354,1,11765.25
124793,609,2004-07-21,27376,1,10234.35
124794,907,2010-03-05,92394,1,7307.37
124795,793,2010-01-03,42726,1,1070.37
124796,1974,2003-09-21,80134,1,692.37
124797,989,2002-11-10,97501,1,5039.37
124798,757,2002-06-26,77379,1,1007.37
124799,769,2000-09-02,92026,1,3086.37
124800,1134,2014-12-13,16412,1,11496.87
124801,1920,2008-07-09,92506,1,3212.37
124802,964,2003-01-17,91750,1,3968.37
124803,600,2005-07-04,60120,1,9021.6
124804,2213,2004-11-28,83815,1,1070.37
124805,2214,2010-09-26,85255,2,9448.74
124806,573,2000-11-15,21047,1,3367.35
124807,791,2011-06-30,24740,1,849.87
124808,993,2005-04-28,33186,1,3968.37
124809,551,2004-11-03,48350,1,11084.85
124810,180,2014-11-30,78752,1,9922.5
124811,2225,2010-03-19,82930,1,723.87
124812,1181,2004-12-04,30705,1,5039.37
124813,2090,2007-01-27,43812,1,4220.37
124814,549,2011-01-24,20005,1,6614.37
124815,729,2002-02-28,97302,1,3716.37
124816,1181,2005-01-26,29678,1,5039.37
124817,1066,2003-11-02,89117,1,3653.37
124818,2380,2003-02-05,17821,1,3527.37
124819,2083,2001-09-29,90266,1,3747.87
124820,2373,2004-05-05,48507,1,7055.37
124821,967,2003-03-30,45431,1,8063.37
124822,2373,2002-02-13,60459,1,7055.37
124823,1245,2012-07-13,92880,1,6110.37
124824,499,2005-04-16,24090,1,11116.35
124825,638,2004-01-31,98374,1,12105.45
124826,2268,1999-11-15,94589,1,3716.37
124827,2090,2006-10-10,48808,1,4220.37
124828,1086,2007-02-28,61065,1,1070.37
124829,487,2007-11-05,65040,1,12722.85
124830,1429,2001-06-04,60558,1,3526.74
124831,2047,2002-10-23,46582,1,4661.37
124832,757,2003-12-30,70582,1,881.37
124833,792,2006-03-30,73151,3,2360.61
124834,908,2014-05-07,82501,1,2582.37
124835,726,2001-06-20,59241,1,1385.37
124836,2253,2002-03-27,99574,1,1637.37
124837,8,2007-08-12,78209,1,4740.75
124838,1174,2002-09-19,85203,1,6929.37
124839,1991,2002-08-22,1376,1,3716.37
124840,768,2003-03-28,84088,1,1133.37
124841,2140,2001-01-21,43017,1,6611.85
124842,1086,2010-11-20,6410,1,1101.87
124843,1026,2013-02-16,51012,1,2172.87
124844,396,2001-01-15,53235,1,10388.7
124845,788,2004-05-21,90713,1,3779.37
124846,1229,2011-09-16,54923,1,3464.37
124847,729,2001-04-26,49329,1,3716.37
124848,2053,2004-12-24,53911,1,3968.37
124849,794,2006-05-12,38666,1,1007.37
124850,763,2004-05-26,92307,2,7306.74
124851,778,2011-12-27,25696,1,1763.37
124852,2070,2003-12-03,6118,1,6299.37
124853,1155,2007-09-23,43701,1,5354.37
124854,1085,2006-07-26,48348,1,1070.37
124855,770,2000-08-24,37367,1,3086.37
124856,601,2007-02-17,82901,1,15746.85
124857,792,2008-09-13,35007,1,849.87
124858,767,2002-09-30,91301,1,1259.37
124859,2284,1999-08-15,92345,3,10582.11
124860,2082,2004-04-15,63401,1,4031.37
124861,1493,2010-09-30,97141,1,4408.74
124862,2086,2006-10-27,35049,1,2771.37
124863,563,2013-09-22,19380,1,9449.37
124864,1175,2013-09-12,91741,2,20536.74
124865,8,2010-03-05,80206,1,5666.85
124866,1091,2002-10-09,54136,1,2172.87
124867,1134,2011-09-22,32533,1,10898.37
124868,979,2002-07-31,21054,1,4724.37
124869,785,2001-01-12,85337,1,818.37
124870,2332,2003-12-09,55374,1,5039.37
124871,1975,2007-12-14,89523,1,692.37
124872,1058,2003-09-30,45338,1,1637.37
124873,443,2011-07-17,53130,1,10709.37
124874,767,2003-10-24,85205,1,1133.37
124875,487,2010-07-07,80919,1,13229.37
124876,676,2004-10-22,98010,1,10076.85
124877,2081,2001-12-12,44875,1,2708.37
124878,922,2007-09-26,97225,1,5858.37
124879,475,2005-10-30,62881,1,12344.85
124880,939,2008-12-10,67524,1,4472.37
124881,1139,2004-10-27,17241,1,8189.37
124882,1215,2005-12-07,34221,1,4125.87
124883,1183,2010-12-21,7724,1,7433.37
124884,600,2003-05-27,95307,1,9031.05
124885,781,2013-06-24,75662,1,1556.1
124886,334,2011-05-11,13850,1,25196.85
124887,2380,2004-02-04,21757,1,3527.37
124888,2359,2006-03-09,35171,1,5543.37
124889,2099,2006-01-26,21403,1,4913.37
124890,36,2000-06-15,64118,1,4977.0
124891,1129,2007-11-30,37066,1,5385.87
124892,531,2010-04-22,46240,1,7556.85
124893,1116,2003-06-26,92882,2,6298.74
124894,1097,2008-10-21,95073,1,3842.37
124895,481,2001-12-08,60447,1,9273.6
124896,771,2001-10-30,96008,1,2015.37
124897,1182,2010-01-01,34210,1,2519.37
124898,2380,2003-09-30,48161,1,3527.37
124899,1182,1999-10-15,19604,1,1889.37
124900,2090,2005-12-20,21214,1,4188.87
124901,1326,2006-05-03,8087,1,4597.74
124902,475,2006-11-26,22309,1,13031.55
124903,764,2012-01-27,59901,1,4535.37
124904,2405,2012-10-04,44721,1,5102.37
124905,604,2004-06-27,47130,1,5937.75
124906,769,2001-05-30,48188,16,50389.92
124907,2380,2001-06-04,80013,1,3527.37
124908,758,2003-06-30,19151,1,881.37
124909,2207,2010-11-19,51544,1,1227.87
124910,2254,2002-06-27,28311,1,723.87
124911,2388,2001-05-16,93942,1,3716.37
124912,977,2006-01-15,91730,1,5795.37
124913,721,2014-11-30,20639,1,2015.37
124914,768,2002-05-19,38632,1,1259.37
124915,1009,2005-12-21,53212,1,1196.37
124916,1989,2006-05-10,92583,1,4094.37
124917,248,2001-05-30,85737,1,6926.85
124918,2275,2013-03-09,55044,1,5260.5
124919,762,2004-01-08,78520,1,2078.37
124920,690,2009-12-19,10930,1,4409.37
124921,1974,2003-04-22,29461,1,692.37
124922,550,2002-12-25,46013,1,5150.25
124923,760,2005-06-22,67009,1,1826.37
124924,965,2008-09-24,67401,1,6110.37
124925,785,2003-03-23,51442,1,692.37
124926,577,2010-05-18,21613,1,12284.37
124927,770,2002-07-29,79835,1,3149.37
124928,609,2011-03-16,27804,1,10079.37
124929,2284,2002-05-28,97914,1,3716.37
124930,2396,2004-09-30,32217,1,1070.37
124931,400,1999-07-15,94546,1,8372.7
124932,1131,2004-09-30,28150,1,5165.37
124933,2016,2003-03-11,94301,1,3653.37
124934,792,2006-05-23,48353,1,786.87
124935,1886,2011-02-24,73025,1,10646.37
124936,2115,2009-01-16,95126,1,7433.37
124937,2054,2013-07-11,33155,1,8693.37
124938,1085,2006-03-27,53128,1,1070.37
124939,786,2002-05-30,28173,1,818.37
124940,910,2002-09-14,16505,1,5165.37
124941,767,2001-09-22,43143,1,1259.37
124942,2407,2000-01-15,48657,1,881.37
124943,782,2004-12-23,2895,1,1196.37
124944,1262,2010-05-19,65757,1,5983.74
124945,604,2001-12-02,26062,1,5666.85
124946,635,2006-05-08,77505,1,10996.65
124947,491,2009-08-14,37211,1,11339.37
124948,2396,2008-11-01,48632,1,1322.37
124949,2225,2008-12-30,80128,1,723.87
124950,735,2005-10-30,29611,1,4535.37
124951,793,2005-06-15,94533,1,975.87
124952,2235,2000-12-12,84078,1,786.87
124953,651,2014-01-03,73099,1,9890.37
124954,781,2006-11-06,94519,1,1271.97
124955,2054,2009-10-10,80906,1,7685.37
124956,571,2003-04-04,44714,1,6325.2
124957,2086,2009-04-01,36695,1,2897.37
124958,733,2007-02-28,28635,1,4409.37
124959,1053,2006-03-13,98201,1,3212.37
124960,1358,2014-06-23,83301,1,6078.87
124961,753,2001-02-08,45014,1,2960.37
124962,475,2002-01-09,61548,1,11957.4
124963,1115,2014-10-19,59701,1,5480.37
124964,676,2002-08-23,93277,1,10231.2
124965,1818,2004-03-25,30084,1,2519.37
124966,964,2002-03-14,11215,1,4031.37
124967,2379,2007-03-08,57350,1,2204.37
124968,2241,2002-12-25,91710,1,1070.37
124969,2218,2007-09-23,28673,1,1763.37
124970,733,2012-09-23,68358,1,5317.2
124971,604,2008-04-06,44126,1,6233.85
124972,2235,2001-06-28,40701,1,786.87
124973,1212,2009-04-06,88101,1,4661.37
124974,605,2012-01-18,49201,1,5039.37
124975,767,2002-03-28,47032,1,1259.37
124976,573,2002-02-03,6032,1,3524.85
124977,733,2008-04-29,33172,1,4535.37
124978,792,2004-06-15,44070,1,755.37
124979,758,2003-11-09,92807,1,881.37
124980,760,2007-06-06,29574,1,1952.37
124981,791,2009-05-05,6489,1,849.87
124982,2239,2005-06-06,93060,1,1511.37
124983,470,2013-05-15,8096,1,12473.37
124984,954,2003-12-30,50320,1,8189.37
124985,650,2006-06-30,77551,1,6183.45
124986,2353,2007-10-30,56361,1,5291.37
124987,580,2006-06-02,28716,1,9909.9
124988,1098,2004-04-30,73569,1,3527.37
124989,2184,2007-09-20,87104,1,10073.7
124990,1434,2007-05-08,26206,1,4156.74
124991,1350,2009-03-26,17402,1,5038.74
124992,409,2006-12-30,6492,1,11598.3
124993,2234,2003-09-06,34293,1,849.87
124994,596,2001-11-03,66611,1,9194.85
124995,2056,2000-11-15,92055,1,3936.87
124996,1757,2014-07-02,95476,1,6293.7
124997,636,2010-10-14,90503,1,10583.37
124998,660,2006-11-20,48312,1,8492.4
124999,1094,2006-11-11,6804,1,692.37
125000,1229,2008-01-11,49546,1,3086.37
125001,739,2003-04-30,29445,1,2078.37
125002,1298,1999-10-15,66210,1,4156.74
125003,496,2009-11-05,80219,1,11147.85
125004,1974,2006-03-17,94561,1,692.37
125005,604,2002-09-26,6880,1,5767.65
125006,1990,2006-04-30,89113,1,3212.37
125007,274,2008-06-29,7869,1,7241.85
125008,2253,2002-12-17,93215,1,1637.37
125009,792,2013-06-22,70062,1,970.2
125010,551,2006-07-18,72762,1,11469.15
125011,761,2005-07-11,95236,1,2204.37
125012,451,2013-07-19,34983,1,11087.37
125013,759,2006-12-27,40906,1,1952.37
125014,1937,2001-06-13,95472,1,3432.87
125015,2074,2004-08-13,76306,1,4031.37
125016,1086,2006-11-10,14468,1,1038.87
125017,1085,2006-02-28,16101,1,1070.37
125018,1963,2005-02-18,81006,1,1794.87
125019,1085,2008-01-26,14830,1,1070.37
125020,793,2006-12-19,62801,1,1007.37
